50.00 56.55 41.28 45.15 40.40 43.98 38.28 46.45 40.51 44.83
51.00 56.55 41.28 45.15 40.40 43.98 38.28 46.45 40.51 44.83
52.00 56.55 41.28 45.15 40.40 43.98 38.28 46.45 40.51 44.83
53.00 56.55 41.28 45.15 40.40 43.98 38.28 46.45 40.51 44.83
54.00 56.55 41.28 45.15 40.40 43.98 38.28 46.45 40.51 44.83
55.00 57.07 41.27 46.83 41.00 45.07 39.47 49.70 41.98 45.13
56.00 57.07 41.27 46.83 41.00 45.07 39.47 49.70 41.98 45.13
57.00 57.07 41.27 46.83 41.00 45.07 39.47 49.70 41.98 45.13
58.00 57.07 41.27 46.83 41.00 45.07 39.47 49.70 41.98 45.13
59.00 57.07 41.27 46.83 41.00 45.07 39.47 49.70 41.98 45.13
60.00 57.86 42.33 47.85 41.68 47.08 39.55 51.57 43.48 45.90
61.00 57.86 42.33 47.85 41.68 47.08 39.55 51.57 43.48 45.90
62.00 57.86 42.33 47.85 41.68 47.08 39.55 51.57 43.48 45.90
63.00 57.86 42.33 47.85 41.68 47.08 39.55 51.57 43.48 45.90
64.00 57.86 42.33 47.85 41.68 47.08 39.55 51.57 43.48 45.90
65.00 58.44 43.55 48.86 42.32 48.41 39.77 53.71 47.22 46.22
66.00 58.44 43.55 48.86 42.32 48.41 39.77 53.71 47.22 46.22
67.00 58.44 43.55 48.86 42.32 48.41 39.77 53.71 47.22 46.22
68.00 58.44 43.55 48.86 42.32 48.41 39.77 53.71 47.22 46.22
69.00 58.44 43.55 48.86 42.32 48.41 39.77 53.71 47.22 46.22
70.00 58.52 43.97 49.79 43.85 49.80 40.67 56.07 54.19 46.55
71.00 58.52 43.97 49.79 43.85 49.80 40.67 56.07 54.19 46.55
72.00 58.52 43.97 49.79 43.85 49.80 40.67 56.07 54.19 46.55
73.00 58.52 43.97 49.79 43.85 49.80 40.67 56.07 54.19 46.55
74.00 58.52 43.97 49.79 43.85 49.80 40.67 56.07 54.19 46.55
75.00 59.07 43.78 50.50 45.11 51.24 41.96 57.50 58.80 46.75
76.00 59.07 43.78 50.50 45.11 51.24 41.96 57.50 58.80 46.75
77.00 59.07 43.78 50.50 45.11 51.24 41.96 57.50 58.80 46.75
78.00 59.07 43.78 50.50 45.11 51.24 41.96 57.50 58.80 46.75
79.00 59.07 43.78 50.50 45.11 51.24 41.96 57.50 58.80 46.75
80.00 59.66 44.62 50.76 45.99 52.68 42.34 58.75 60.65 46.89
81.00 59.66 44.62 50.76 45.99 52.68 42.34 58.75 60.65 46.89
82.00 59.66 44.62 50.76 45.99 52.68 42.34 58.75 60.65 46.89
83.00 59.66 44.62 50.76 45.99 52.68 42.34 58.75 60.65 46.89
84.00 59.66 44.62 50.76 45.99 52.68 42.34 58.75 60.65 46.89
85.00 59.88 45.31 51.77 46.34 54.11 42.53 59.77 61.54 47.32
86.00 59.88 45.31 51.77 46.34 54.11 42.53 59.77 61.54 47.32
87.00 59.88 45.31 51.77 46.34 54.11 42.53 59.77 61.54 47.32
88.00 59.88 45.31 51.77 46.34 54.11 42.53 59.77 61.54 47.32
89.00 59.88 45.31 51.77 46.34 54.11 42.53 59.77 61.54 47.32
90.00 60.19 46.21 52.22 47.41 55.63 43.54 61.18 64.15 47.50
91.00 60.19 46.21 52.22 47.41 55.63 43.54 61.18 64.15 47.50
92.00 60.19 46.21 52.22 47.41 55.63 43.54 61.18 64.15 47.50
93.00 60.19 46.21 52.22 47.41 55.63 43.54 61.18 64.15 47.50
94.00 60.19 46.21 52.22 47.41 55.63 43.54 61.18 64.15 47.50
95.00 60.43 46.73 53.08 48.12 56.66 44.81 62.07 66.48 47.76
96.00 60.43 46.73 53.08 48.12 56.66 44.81 62.07 66.48 47.76
97.00 60.43 46.73 53.08 48.12 56.66 44.81 62.07 66.48 47.76
98.00 60.43 46.73 53.08 48.12 56.66 44.81 62.07 66.48 47.76
99.00 60.43 46.73 53.08 48.12 56.66 44.81 62.07 66.48 47.76
100.00 60.67 47.03 53.66 48.57 58.09 46.29 63.22 68.33 48.01
101.00 60.67 47.03 53.66 48.57 58.09 46.29 63.22 68.33 48.01
102.00 60.67 47.03 53.66 48.57 58.09 46.29 63.22 68.33 48.01
103.00 60.67 47.03 53.66 48.57 58.09 46.29 63.22 68.33 48.01
104.00 60.67 47.03 53.66 48.57 58.09 46.29 63.22 68.33 48.01
105.00 61.06 47.12 54.66 49.80 59.16 47.83 64.47 69.93 48.29
106.00 61.06 47.12 54.66 49.80 59.16 47.83 64.47 69.93 48.29
107.00 61.06 47.12 54.66 49.80 59.16 47.83 64.47 69.93 48.29
108.00 61.06 47.12 54.66 49.80 59.16 47.83 64.47 69.93 48.29
109.00 61.06 47.12 54.66 49.80 59.16 47.83 64.47 69.93 48.29
110.00 61.25 47.60 55.36 51.22 60.05 48.91 65.18 71.31 48.54
111.00 61.25 47.60 55.36 51.22 60.05 48.91 65.18 71.31 48.54
112.00 61.25 47.60 55.36 51.22 60.05 48.91 65.18 71.31 48.54
113.00 61.25 47.60 55.36 51.22 60.05 48.91 65.18 71.31 48.54
114.00 61.25 47.60 55.36 51.22 60.05 48.91 65.18 71.31 48.54
115.00 61.34 48.21 55.71 52.84 60.85 49.98 65.88 72.81 48.95
116.00 61.34 48.21 55.71 52.84 60.85 49.98 65.88 72.81 48.95
117.00 61.34 48.21 55.71 52.84 60.85 49.98 65.88 72.81 48.95
118.00 61.34 48.21 55.71 52.84 60.85 49.98 65.88 72.81 48.95
119.00 61.34 48.21 55.71 52.84 60.85 49.98 65.88 72.81 48.95
120.00 61.48 48.78 56.59 54.25 61.41 50.15 66.30 73.81 49.34
121.00 61.48 48.78 56.59 54.25 61.41 50.15 66.30 73.81 49.34
122.00 61.48 48.78 56.59 54.25 61.41 50.15 66.30 73.81 49.34
123.00 61.48 48.78 56.59 54.25 61.41 50.15 66.30 73.81 49.34
124.00 61.48 48.78 56.59 54.25 61.41 50.15 66.30 73.81 49.34
125.00 61.61 49.21 57.14 55.43 61.70 50.70 66.74 74.66 49.50
126.00 61.61 49.21 57.14 55.43 61.70 50.70 66.74 74.66 49.50
127.00 61.61 49.21 57.14 55.43 61.70 50.70 66.74 74.66 49.50
128.00 61.61 49.21 57.14 55.43 61.70 50.70 66.74 74.66 49.50
129.00 61.61 49.21 57.14 55.43 61.70 50.70 66.74 74.66 49.50
130.00 61.67 49.65 57.59 56.82 62.18 51.87 66.79 75.27 49.99
131.00 61.67 49.65 57.59 56.82 62.18 51.87 66.79 75.27 49.99
132.00 61.67 49.65 57.59 56.82 62.18 51.87 66.79 75.27 49.99
133.00 61.67 49.65 57.59 56.82 62.18 51.87 66.79 75.27 49.99
134.00 61.67 49.65 57.59 56.82 62.18 51.87 66.79 75.27 49.99
135.00 61.81 49.65 58.09 57.39 62.79 52.93 67.38 76.04 50.20
136.00 61.81 49.65 58.09 57.39 62.79 52.93 67.38 76.04 50.20
137.00 61.81 49.65 58.09 57.39 62.79 52.93 67.38 76.04 50.20
138.00 61.81 49.65 58.09 57.39 62.79 52.93 67.38 76.04 50.20
139.00 61.81 49.65 58.09 57.39 62.79 52.93 67.38 76.04 50.20
140.00 62.03 49.93 58.41 57.93 62.92 53.97 67.47 76.48 50.32
141.00 62.03 49.93 58.41 57.93 62.92 53.97 67.47 76.48 50.32
142.00 62.03 49.93 58.41 57.93 62.92 53.97 67.47 76.48 50.32
143.00 62.03 49.93 58.41 57.93 62.92 53.97 67.47 76.48 50.32
144.00 62.03 49.93 58.41 57.93 62.92 53.97 67.47 76.48 50.32
145.00 62.19 50.45 58.63 58.47 63.26 54.73 67.80 76.87 51.01
146.00 62.19 50.45 58.63 58.47 63.26 54.73 67.80 76.87 51.01
147.00 62.19 50.45 58.63 58.47 63.26 54.73 67.80 76.87 51.01
148.00 62.19 50.45 58.63 58.47 63.26 54.73 67.80 76.87 51.01
149.00 62.19 50.45 58.63 58.47 63.26 54.73 67.80 76.87 51.01
150.00 62.37 50.45 58.65 59.09 63.65 55.71 68.29 77.60 51.26
151.00 62.37 50.45 58.65 59.09 63.65 55.71 68.29 77.60 51.26
152.00 62.37 50.45 58.65 59.09 63.65 55.71 68.29 77.60 51.26
153.00 62.37 50.45 58.65 59.09 63.65 55.71 68.29 77.60 51.26
154.00 62.37 50.45 58.65 59.09 63.65 55.71 68.29 77.60 51.26
155.00 62.48 50.64 58.91 59.38 63.89 56.36 68.57 78.26 51.61
156.00 62.48 50.64 58.91 59.38 63.89 56.36 68.57 78.26 51.61
157.00 62.48 50.64 58.91 59.38 63.89 56.36 68.57 78.26 51.61
158.00 62.48 50.64 58.91 59.38 63.89 56.36 68.57 78.26 51.61
159.00 62.48 50.64 58.91 59.38 63.89 56.36 68.57 78.26 51.61
160.00 62.56 50.98 59.09 60.12 64.19 57.23 68.90 78.49 51.88
161.00 62.56 50.98 59.09 60.12 64.19 57.23 68.90 78.49 51.88
162.00 62.56 50.98 59.09 60.12 64.19 57.23 68.90 78.49 51.88
163.00 62.56 50.98 59.09 60.12 64.19 57.23 68.90 78.49 51.88
164.00 62.56 50.98 59.09 60.12 64.19 57.23 68.90 78.49 51.88
165.00 62.72 51.07 59.28 60.42 64.42 57.58 69.20 79.07 52.36
166.00 62.72 51.07 59.28 60.42 64.42 57.58 69.20 79.07 52.36
167.00 62.72 51.07 59.28 60.42 64.42 57.58 69.20 79.07 52.36
168.00 62.72 51.07 59.28 60.42 64.42 57.58 69.20 79.07 52.36
169.00 62.72 51.07 59.28 60.42 64.42 57.58 69.20 79.07 52.36
170.00 62.83 51.26 59.54 60.70 64.57 57.97 69.32 79.33 52.51
171.00 62.83 51.26 59.54 60.70 64.57 57.97 69.32 79.33 52.51
172.00 62.83 51.26 59.54 60.70 64.57 57.97 69.32 79.33 52.51
173.00 62.83 51.26 59.54 60.70 64.57 57.97 69.32 79.33 52.51
174.00 62.83 51.26 59.54 60.70 64.57 57.97 69.32 79.33 52.51
175.00 62.89 51.39 59.59 61.17 64.88 58.45 69.63 79.44 52.99
176.00 62.89 51.39 59.59 61.17 64.88 58.45 69.63 79.44 52.99
177.00 62.89 51.39 59.59 61.17 64.88 58.45 69.63 79.44 52.99
178.00 62.89 51.39 59.59 61.17 64.88 58.45 69.63 79.44 52.99
179.00 62.89 51.39 59.59 61.17 64.88 58.45 69.63 79.44 52.99
180.00 62.97 51.49 60.10 61.57 65.05 59.06 69.70 79.66 53.24
181.00 62.97 51.49 60.10 61.57 65.05 59.06 69.70 79.66 53.24
182.00 62.97 51.49 60.10 61.57 65.05 59.06 69.70 79.66 53.24
183.00 62.97 51.49 60.10 61.57 65.05 59.06 69.70 79.66 53.24
184.00 62.97 51.49 60.10 61.57 65.05 59.06 69.70 79.66 53.24
185.00 63.04 51.77 60.02 61.74 65.19 59.45 69.69 79.92 53.34
186.00 63.04 51.77 60.02 61.74 65.19 59.45 69.69 79.92 53.34
187.00 63.04 51.77 60.02 61.74 65.19 59.45 69.69 79.92 53.34
188.00 63.04 51.77 60.02 61.74 65.19 59.45 69.69 79.92 53.34
189.00 63.04 51.77 60.02 61.74 65.19 59.45 69.69 79.92 53.34
190.00 63.11 51.88 60.02 62.39 65.41 59.87 70.11 80.01 53.44
191.00 63.11 51.88 60.02 62.39 65.41 59.87 70.11 80.01 53.44
192.00 63.11 51.88 60.02 62.39 65.41 59.87 70.11 80.01 53.44
193.00 63.11 51.88 60.02 62.39 65.41 59.87 70.11 80.01 53.44
194.00 63.11 51.88 60.02 62.39 65.41 59.87 70.11 80.01 53.44
195.00 63.26 52.12 60.35 62.24 65.78 60.20 70.29 80.55 54.10
196.00 63.26 52.12 60.35 62.24 65.78 60.20 70.29 80.55 54.10
197.00 63.26 52.12 60.35 62.24 65.78 60.20 70.29 80.55 54.10
198.00 63.26 52.12 60.35 62.24 65.78 60.20 70.29 80.55 54.10
199.00 63.26 52.12 60.35 62.24 65.78 60.20 70.29 80.55 54.10
200.00 63.43 52.40 60.36 62.36 65.72 60.30 70.15 80.57 54.39
201.00 63.43 52.40 60.36 62.36 65.72 60.30 70.15 80.57 54.39
202.00 63.43 52.40 60.36 62.36 65.72 60.30 70.15 80.57 54.39
203.00 63.43 52.40 60.36 62.36 65.72 60.30 70.15 80.57 54.39
204.00 63.43 52.40 60.36 62.36 65.72 60.30 70.15 80.57 54.39
205.00 63.42 52.36 60.35 62.76 65.76 60.71 70.70 80.58 54.89
206.00 63.42 52.36 60.35 62.76 65.76 60.71 70.70 80.58 54.89
207.00 63.42 52.36 60.35 62.76 65.76 60.71 70.70 80.58 54.89
208.00 63.42 52.36 60.35 62.76 65.76 60.71 70.70 80.58 54.89
209.00 63.42 52.36 60.35 62.76 65.76 60.71 70.70 80.58 54.89
210.00 63.51 52.50 60.54 63.12 65.82 60.83 70.66 80.80 55.29
211.00 63.51 52.50 60.54 63.12 65.82 60.83 70.66 80.80 55.29
212.00 63.51 52.50 60.54 63.12 65.82 60.83 70.66 80.80 55.29
213.00 63.51 52.50 60.54 63.12 65.82 60.83 70.66 80.80 55.29
214.00 63.51 52.50 60.54 63.12 65.82 60.83 70.66 80.80 55.29
215.00 63.57 52.60 60.68 63.34 65.82 61.10 71.04 81.08 55.41
216.00 63.57 52.60 60.68 63.34 65.82 61.10 71.04 81.08 55.41
217.00 63.57 52.60 60.68 63.34 65.82 61.10 71.04 81.08 55.41
218.00 63.57 52.60 60.68 63.34 65.82 61.10 71.04 81.08 55.41
219.00 63.57 52.60 60.68 63.34 65.82 61.10 71.04 81.08 55.41
220.00 63.60 52.78 60.49 63.56 65.91 61.45 70.85 81.10 55.89
221.00 63.60 52.78 60.49 63.56 65.91 61.45 70.85 81.10 55.89
222.00 63.60 52.78 60.49 63.56 65.91 61.45 70.85 81.10 55.89
223.00 63.60 52.78 60.49 63.56 65.91 61.45 70.85 81.10 55.89
224.00 63.60 52.78 60.49 63.56 65.91 61.45 70.85 81.10 55.89
225.00 63.70 52.95 60.74 63.53 66.02 61.58 70.98 81.12 56.10
226.00 63.70 52.95 60.74 63.53 66.02 61.58 70.98 81.12 56.10
227.00 63.70 52.95 60.74 63.53 66.02 61.58 70.98 81.12 56.10
228.00 63.70 52.95 60.74 63.53 66.02 61.58 70.98 81.12 56.10
229.00 63.70 52.95 60.74 63.53 66.02 61.58 70.98 81.12 56.10
230.00 63.84 53.46 60.89 63.77 66.06 61.84 71.16 81.47 56.36
231.00 63.84 53.46 60.89 63.77 66.06 61.84 71.16 81.47 56.36
232.00 63.84 53.46 60.89 63.77 66.06 61.84 71.16 81.47 56.36
233.00 63.84 53.46 60.89 63.77 66.06 61.84 71.16 81.47 56.36
234.00 63.84 53.46 60.89 63.77 66.06 61.84 71.16 81.47 56.36
235.00 63.80 53.35 60.86 63.98 66.09 62.14 70.96 81.55 56.60
236.00 63.80 53.35 60.86 63.98 66.09 62.14 70.96 81.55 56.60
237.00 63.80 53.35 60.86 63.98 66.09 62.14 70.96 81.55 56.60
238.00 63.80 53.35 60.86 63.98 66.09 62.14 70.96 81.55 56.60
239.00 63.80 53.35 60.86 63.98 66.09 62.14 70.96 81.55 56.60
240.00 63.82 53.41 61.00 63.98 66.14 62.11 71.02 81.96 57.13
241.00 63.82 53.41 61.00 63.98 66.14 62.11 71.02 81.96 57.13
242.00 63.82 53.41 61.00 63.98 66.14 62.11 71.02 81.96 57.13
243.00 63.82 53.41 61.00 63.98 66.14 62.11 71.02 81.96 57.13
244.00 63.82 53.41 61.00 63.98 66.14 62.11 71.02 81.96 57.13
245.00 63.80 53.61 61.03 64.40 66.14 62.37 70.99 82.02 57.28
246.00 63.80 53.61 61.03 64.40 66.14 62.37 70.99 82.02 57.28
247.00 63.80 53.61 61.03 64.40 66.14 62.37 70.99 82.02 57.28
248.00 63.80 53.61 61.03 64.40 66.14 62.37 70.99 82.02 57.28
249.00 63.80 53.61 61.03 64.40 66.14 62.37 70.99 82.02 57.28
250.00 63.86 53.94 60.86 64.21 66.24 62.74 71.20 82.02 57.53
251.00 63.86 53.94 60.86 64.21 66.24 62.74 71.20 82.02 57.53
252.00 63.86 53.94 60.86 64.21 66.24 62.74 71.20 82.02 57.53
253.00 63.86 53.94 60.86 64.21 66.24 62.74 71.20 82.02 57.53
254.00 63.86 53.94 60.86 64.21 66.24 62.74 71.20 82.02 57.53
255.00 63.96 54.15 61.08 64.32 66.26 62.77 71.01 82.06 57.98
256.00 63.96 54.15 61.08 64.32 66.26 62.77 71.01 82.06 57.98
257.00 63.96 54.15 61.08 64.32 66.26 62.77 71.01 82.06 57.98
258.00 63.96 54.15 61.08 64.32 66.26 62.77 71.01 82.06 57.98
259.00 63.96 54.15 61.08 64.32 66.26 62.77 71.01 82.06 57.98
260.00 64.12 54.33 61.26 64.50 66.25 63.00 70.93 82.33 58.18
261.00 64.12 54.33 61.26 64.50 66.25 63.00 70.93 82.33 58.18
262.00 64.12 54.33 61.26 64.50 66.25 63.00 70.93 82.33 58.18
263.00 64.12 54.33 61.26 64.50 66.25 63.00 70.93 82.33 58.18
264.00 64.12 54.33 61.26 64.50 66.25 63.00 70.93 82.33 58.18
265.00 64.11 54.51 61.26 64.69 66.35 63.17 70.88 82.20 58.78
266.00 64.11 54.51 61.26 64.69 66.35 63.17 70.88 82.20 58.78
267.00 64.11 54.51 61.26 64.69 66.35 63.17 70.88 82.20 58.78
268.00 64.11 54.51 61.26 64.69 66.35 63.17 70.88 82.20 58.78
269.00 64.11 54.51 61.26 64.69 66.35 63.17 70.88 82.20 58.78
270.00 64.24 54.58 61.31 64.73 66.42 63.27 70.95 82.30 59.34
271.00 64.24 54.58 61.31 64.73 66.42 63.27 70.95 82.30 59.34
272.00 64.24 54.58 61.31 64.73 66.42 63.27 70.95 82.30 59.34
273.00 64.24 54.58 61.31 64.73 66.42 63.27 70.95 82.30 59.34
274.00 64.24 54.58 61.31 64.73 66.42 63.27 70.95 82.30 59.34
275.00 64.26 54.87 61.41 64.96 66.51 63.31 70.84 82.59 59.49
276.00 64.26 54.87 61.41 64.96 66.51 63.31 70.84 82.59 59.49
277.00 64.26 54.87 61.41 64.96 66.51 63.31 70.84 82.59 59.49
278.00 64.26 54.87 61.41 64.96 66.51 63.31 70.84 82.59 59.49
279.00 64.26 54.87 61.41 64.96 66.51 63.31 70.84 82.59 59.49
280.00 64.05 54.83 61.43 65.14 66.55 63.46 71.14 82.42 59.70
281.00 64.05 54.83 61.43 65.14 66.55 63.46 71.14 82.42 59.70
282.00 64.05 54.83 61.43 65.14 66.55 63.46 71.14 82.42 59.70
283.00 64.05 54.83 61.43 65.14 66.55 63.46 71.14 82.42 59.70
284.00 64.05 54.83 61.43 65.14 66.55 63.46 71.14 82.42 59.70
285.00 64.31 55.24 61.81 65.09 66.60 63.50 71.01 83.05 60.18
286.00 64.31 55.24 61.81 65.09 66.60 63.50 71.01 83.05 60.18
287.00 64.31 55.24 61.81 65.09 66.60 63.50 71.01 83.05 60.18
288.00 64.31 55.24 61.81 65.09 66.60 63.50 71.01 83.05 60.18
289.00 64.31 55.24 61.81 65.09 66.60 63.50 71.01 83.05 60.18
290.00 64.42 55.40 61.79 65.23 66.62 63.69 70.94 83.06 60.26
291.00 64.42 55.40 61.79 65.23 66.62 63.69 70.94 83.06 60.26
292.00 64.42 55.40 61.79 65.23 66.62 63.69 70.94 83.06 60.26
293.00 64.42 55.40 61.79 65.23 66.62 63.69 70.94 83.06 60.26
294.00 64.42 55.40 61.79 65.23 66.62 63.69 70.94 83.06 60.26
295.00 64.50 55.43 61.67 65.33 66.71 63.91 70.83 82.87 60.35
296.00 64.50 55.43 61.67 65.33 66.71 63.91 70.83 82.87 60.35
297.00 64.50 55.43 61.67 65.33 66.71 63.91 70.83 82.87 60.35
298.00 64.50 55.43 61.67 65.33 66.71 63.91 70.83 82.87 60.35
299.00 64.50 55.43 61.67 65.33 66.71 63.91 70.83 82.87 60.35
300.00 64.43 55.55 62.03 65.33 66.75 63.91 70.88 82.92 60.51
301.00 64.43 55.55 62.03 65.33 66.75 63.91 70.88 82.92 60.51
302.00 64.43 55.55 62.03 65.33 66.75 63.91 70.88 82.92 60.51
303.00 64.43 55.55 62.03 65.33 66.75 63.91 70.88 82.92 60.51
304.00 64.43 55.55 62.03 65.33 66.75 63.91 70.88 82.92 60.51
305.00 64.51 55.73 61.88 65.50 66.79 63.97 70.66 83.07 60.71
306.00 64.51 55.73 61.88 65.50 66.79 63.97 70.66 83.07 60.71
307.00 64.51 55.73 61.88 65.50 66.79 63.97 70.66 83.07 60.71
308.00 64.51 55.73 61.88 65.50 66.79 63.97 70.66 83.07 60.71
309.00 64.51 55.73 61.88 65.50 66.79 63.97 70.66 83.07 60.71
310.00 64.55 55.94 62.00 65.33 66.81 64.09 70.78 83.15 61.18
311.00 64.55 55.94 62.00 65.33 66.81 64.09 70.78 83.15 61.18
312.00 64.55 55.94 62.00 65.33 66.81 64.09 70.78 83.15 61.18
313.00 64.55 55.94 62.00 65.33 66.81 64.09 70.78 83.15 61.18
314.00 64.55 55.94 62.00 65.33 66.81 64.09 70.78 83.15 61.18
315.00 64.51 56.08 61.77 65.36 66.88 64.09 70.88 83.34 61.58
316.00 64.51 56.08 61.77 65.36 66.88 64.09 70.88 83.34 61.58
317.00 64.51 56.08 61.77 65.36 66.88 64.09 70.88 83.34 61.58
318.00 64.51 56.08 61.77 65.36 66.88 64.09 70.88 83.34 61.58
319.00 64.51 56.08 61.77 65.36 66.88 64.09 70.88 83.34 61.58
320.00 64.53 56.18 61.70 65.28 66.89 64.19 71.01 83.39 61.96
321.00 64.53 56.18 61.70 65.28 66.89 64.19 71.01 83.39 61.96
322.00 64.53 56.18 61.70 65.28 66.89 64.19 71.01 83.39 61.96
323.00 64.53 56.18 61.70 65.28 66.89 64.19 71.01 83.39 61.96
324.00 64.53 56.18 61.70 65.28 66.89 64.19 71.01 83.39 61.96
325.00 64.58 55.98 61.69 65.38 66.90 64.29 70.85 83.26 62.27
326.00 64.58 55.98 61.69 65.38 66.90 64.29 70.85 83.26 62.27
327.00 64.58 55.98 61.69 65.38 66.90 64.29 70.85 83.26 62.27
328.00 64.58 55.98 61.69 65.38 66.90 64.29 70.85 83.26 62.27
329.00 64.58 55.98 61.69 65.38 66.90 64.29 70.85 83.26 62.27
330.00 64.57 56.36 61.98 65.45 67.00 64.33 71.02 83.22 62.66
331.00 64.57 56.36 61.98 65.45 67.00 64.33 71.02 83.22 62.66
332.00 64.57 56.36 61.98 65.45 67.00 64.33 71.02 83.22 62.66
333.00 64.57 56.36 61.98 65.45 67.00 64.33 71.02 83.22 62.66
334.00 64.57 56.36 61.98 65.45 67.00 64.33 71.02 83.22 62.66
335.00 64.54 56.53 61.85 65.57 67.05 64.42 70.93 83.35 62.78
336.00 64.54 56.53 61.85 65.57 67.05 64.42 70.93 83.35 62.78
337.00 64.54 56.53 61.85 65.57 67.05 64.42 70.93 83.35 62.78
338.00 64.54 56.53 61.85 65.57 67.05 64.42 70.93 83.35 62.78
339.00 64.54 56.53 61.85 65.57 67.05 64.42 70.93 83.35 62.78
340.00 64.61 56.50 61.74 65.63 67.08 64.51 70.93 83.29 63.19
341.00 64.61 56.50 61.74 65.63 67.08 64.51 70.93 83.29 63.19
342.00 64.61 56.50 61.74 65.63 67.08 64.51 70.93 83.29 63.19
343.00 64.61 56.50 61.74 65.63 67.08 64.51 70.93 83.29 63.19
344.00 64.61 56.50 61.74 65.63 67.08 64.51 70.93 83.29 63.19
345.00 64.86 56.58 61.80 65.55 67.10 64.46 70.87 83.62 63.34
346.00 64.86 56.58 61.80 65.55 67.10 64.46 70.87 83.62 63.34
347.00 64.86 56.58 61.80 65.55 67.10 64.46 70.87 83.62 63.34
348.00 64.86 56.58 61.80 65.55 67.10 64.46 70.87 83.62 63.34
349.00 64.86 56.58 61.80 65.55 67.10 64.46 70.87 83.62 63.34
